27;12;39;37;30088366
37;2;12;65;30058748
3;0;32;31;30087913
27;11;30;30;30088030
42;12;31;31;30088339
35;14;27;23;30080010
26;7;42;46;30077838
37;7;23;46;30071138
39;5;20;44;30083093
43;5;26;21;30083184
22;9;34;36;30081875
14;28;50;21;30083636
100;0;0;1;30098404
100;0;0;1;30104584
67;0;0;3;30082823
72;25;38;29;30082854
25;0;0;4;30093410
25;100;100;4;30096955
23;21;56;64;30022486
38;19;38;45;30088939
10;6;36;102;30066904
28;20;43;90;30052183
18;23;40;82;30036641
38;43;58;73;30077208
19;7;37;192;133875
20;10;25;55;129115
36;10;39;234;30037671
16;47;75;145;30021424
58;0;0;12;30092389
62;0;0;8;30082999
63;6;19;19;30083583
44;0;18;18;30079728
0;0;43;9;30093042
31;8;42;13;30093369
76;0;13;21;30088163
23;0;33;13;30097060
40;0;8;15;30093878
0;25;50;5;30097394
25;0;31;16;30094486
16;0;14;25;30084067
21;7;20;63;30087991
38;16;32;34;30067677
55;6;17;40;30076473
8;22;51;40;30094082
38;5;29;69;30037913
22;27;73;18;30093272
34;3;21;32;30088077
27;2;14;113;30014061
39;10;22;85;30080674
50;17;39;44;30088005
54;27;54;28;30092506
39;10;15;23;30093154
0;60;60;8;30094553
5;6;53;20;30093562
20;11;44;10;30092520
17;27;64;12;30093644
8;27;64;12;30093830
7;33;58;15;30093395
0;9;55;12;30094509
23;54;69;13;30095103
27;29;36;15;30092486
25;44;75;20;30095801
11;16;58;19;30092457
0;83;83;8;30092541
0;17;78;21;30093554
17;19;52;24;30093033
0;34;56;44;30087854
19;15;57;69;30067119
13;25;61;31;30089064
32;42;68;22;30088963
35;14;34;79;30052717
13;14;47;84;30066236
6;29;86;17;30093619
50;20;40;38;30089408
68;0;19;25;30094059
43;0;4;28;30089315
21;0;10;33;30090802
36;10;30;11;30093626
56;0;11;41;30084263
58;3;9;36;30088034
69;12;38;13;30082626
36;17;35;25;30083373
50;2;9;60;30039670
44;10;37;32;30068327
37;8;35;27;30053767
57;0;3;92;30038708
51;6;26;35;30078220
58;23;27;24;30092669
70;11;37;30;30077216
10;11;56;10;30093564
17;5;20;23;30088944
0;100;100;5;30092464
25;12;38;20;30078571
22;14;43;9;30093828
50;31;38;16;30093035
22;9;36;23;30094054
0;29;57;16;30077337
11;17;39;19;30093632
53;25;33;15;30093397
18;22;33;11;30094368
30;11;44;10;30092057
62;20;30;13;30093867
29;16;37;21;30077637
35;11;32;23;30088858
24;13;40;17;30094620
14;26;37;22;30088680
12;7;39;75;30078939
19;23;48;102;30069763
14;15;38;43;30083048
50;0;25;4;30100100
33;67;100;6;30095155
0;0;0;4;30098476
43;0;0;7;30092910
14;20;80;7;30093441
0;0;0;5;30098918
14;0;50;7;30097215
0;0;67;6;30097337
29;0;67;7;30094058
0;0;0;5;30099076
21;9;36;48;30082511
25;24;41;51;30082084
27;13;44;48;30082146
22;4;38;59;30078110
36;26;37;22;30087729
26;7;42;46;30077838
4;3;21;70;30037577
25;7;21;48;30065536
21;9;36;24;30095558
19;10;24;32;30089334
25;3;16;72;30070360
12;3;31;40;30088180
26;33;56;19;30094484
37;15;42;30;30087892
33;7;27;45;30082998
17;6;34;35;30078717
74;0;1;88;30075548
19;8;50;27;30088650
21;8;27;38;30083580
48;11;25;33;30077720
50;2;9;60;30039670
13;4;32;31;30085705
14;26;63;22;30082166
21;10;26;33;30082739
20;0;21;51;30078853
18;2;10;67;30071989
6;41;76;18;30093259
11;17;39;19;30093632
22;14;43;9;30093828
35;9;39;26;30094302
22;8;54;27;30092749
5;20;45;21;30093627
32;29;71;19;30094867
7;0;27;14;30092302
14;43;50;14;30094141
44;5;27;25;30094050
15;17;50;13;30095299
18;0;25;22;30093254
6;12;47;18;30093024
10;28;44;21;30093412
29;33;50;21;30092781
11;12;41;19;30093034
32;5;26;22;30093533
4;26;48;26;30095720
20;14;43;15;30092440
0;30;50;11;30093025
15;36;55;13;30094907
6;33;72;18;30093940
26;17;39;19;30094732
9;25;62;11;30094692
43;6;22;21;30094199
12;0;29;8;30092443
36;23;31;14;30094294
0;25;42;15;30092451
16;19;75;19;30095671
27;20;50;11;30092524
40;35;47;20;30092687
18;29;50;17;30094371
48;10;35;21;30078605
68;6;28;22;30070381
40;42;75;15;30088586
19;0;36;26;30093250
58;3;9;36;30088034
33;5;30;21;30064259
76;17;29;29;30069065
35;0;31;17;30082098
43;0;4;28;30089315
62;0;0;8;30082999
62;0;0;8;30098922
17;50;75;6;30097160
64;0;25;11;30090520
33;0;20;6;30085753
62;0;14;8;30093710
36;0;12;11;30084311
53;0;0;15;30093116
60;0;0;10;30092450
62;0;14;8;30078466
25;0;31;16;30094486
67;0;12;21;30082819
21;17;46;28;30059733
67;0;0;3;30093960
67;0;0;3;30096960
9;9;18;11;30112253
9;0;21;44;30094087
32;6;21;34;30097830
18;5;20;45;30100024
57;8;38;14;30095435
25;0;0;4;30115465
6;16;52;31;30105039
12;0;12;8;30113280
8;38;67;24;30106085
9;12;29;67;30053219
0;25;50;8;30111846
30;9;48;23;30104909
43;29;71;7;30106575
0;0;100;1;30091024
0;0;38;10;30092559
0;0;0;0;30089994
4;23;50;26;30098007
22;11;47;55;30099166
16;16;41;44;30095461
12;16;39;32;30108126
3;53;76;38;30097237
28;18;59;79;30076693
17;6;19;63;30089017
32;6;31;57;30090866
0;60;60;5;30097957
0;0;33;3;30115019
14;14;57;14;30112347
0;0;50;2;30115543
17;0;50;6;30115020
20;0;20;5;30114668
46;8;17;13;30099818
0;100;100;2;30116691
0;0;100;1;30099810
58;27;36;12;30108898
30;0;0;10;30095267
11;33;89;9;30114841
11;12;44;35;30094896
47;11;33;19;127595
40;40;60;5;30094083
40;0;20;5;30093932
0;20;40;5;30092139
19;6;56;16;30112343
8;23;46;13;30111902
20;40;40;5;30107367
60;20;40;5;30111612
0;0;0;1;30114384
9;22;43;23;30106699
15;19;57;73;30086795
9;12;38;65;30096713
20;40;57;70;30094112
27;6;21;90;30085424
17;3;19;36;30067364
33;0;0;3;133377
27;0;31;26;30102620
12;31;62;16;30110705
37;31;62;30;30107262
25;21;59;36;30093455
46;19;42;26;30108265
19;0;17;42;30101959
50;12;50;8;30114773
18;14;29;17;30078014
0;0;0;5;30025332
60;100;100;5;30034621
10;3;31;62;30008876
6;22;46;83;30007056
29;10;30;24;30090993
50;0;12;10;30112066
14;38;69;14;30083248
44;17;33;9;30092676
15;26;61;26;30088032
46;2;19;87;30077350
33;16;50;49;30066634
45;16;21;22;30088613
48;17;35;25;30095774
47;5;20;77;30078523
11;28;44;28;30088588
43;24;37;54;30069364
37;11;35;60;30084251
17;0;8;41;30085197
32;6;22;22;30089140
26;11;32;31;30090542
11;16;44;35;30088753
2;7;26;50;30085839
25;0;31;16;30094486
38;8;23;16;30093364
65;4;13;26;30089540
56;0;8;16;30093565
25;0;44;12;30092691
29;0;14;24;30054338
22;38;38;9;30092706
30;29;57;10;30088373
55;0;29;20;30090145
47;0;12;19;30093202
33;0;20;18;30083971
30;0;22;10;30092543
29;0;3;35;30079024
28;6;19;18;30088327
53;8;17;15;30092448
29;33;33;7;30094367
50;11;33;10;30093377
54;25;50;13;30089722
8;0;50;12;30082820
29;25;50;7;30098295
11;0;11;9;30092709
40;2;12;53;30036977
35;0;31;17;30082098
56;2;14;55;127041
56;7;33;18;30087782
12;14;23;25;30083778
43;0;4;28;30089315
26;3;11;38;30082413
43;0;14;47;30084752
40;5;36;25;30087992
72;5;14;25;30052829
48;10;35;21;30078605
79;0;24;19;30077236
25;20;40;16;30084447
43;5;26;21;30083184
25;6;53;20;30092532
10;5;32;20;30090111
35;9;39;26;30094302
11;17;39;19;30093632
14;17;17;7;30085196
50;0;0;4;30100317
20;0;0;5;30098976
14;0;50;7;30097215
29;0;0;7;30099001
0;0;0;1;30097754
0;0;0;0;30098458
0;0;0;0;30099013
40;0;0;5;30098417
0;0;0;4;30101126
22;13;32;37;30077538
13;10;35;86;30072822
36;13;34;42;30088003
21;16;37;47;30066901
13;4;33;55;30073618
14;2;16;136;30033897
21;1;19;141;30018943
7;9;29;61;30083470
50;2;9;60;30039670
25;29;33;24;30088029
25;4;43;24;30086135
34;6;20;38;30083958
15;2;29;48;30067894
42;5;16;45;30066156
31;8;16;29;30086137
35;2;14;49;30082151
56;0;10;43;30037167
18;2;10;67;30071989
62;11;47;21;30093103
44;21;21;16;30093791
28;0;22;53;30061579
7;4;28;29;30089703
16;0;19;56;30089354
14;20;40;22;30092499
58;4;13;59;30082228
16;2;5;56;30077325
0;3;17;39;30039082
21;0;21;80;30067224
12;0;19;34;30090928
24;7;29;17;30079032
30;67;100;10;30088550
11;0;38;19;30095706
50;9;36;14;30093928
31;0;10;13;30082680
20;0;29;10;30098104
73;9;45;15;30083785
17;0;8;41;30085197
0;0;25;9;30094730
17;25;55;23;30091002
5;4;24;58;30088568
20;3;19;64;30055440
6;8;24;52;30082162
100;0;0;2;30099977
0;0;0;9;30088212
67;0;0;3;30098755
20;0;0;5;30096720
10;22;44;10;30090311
29;33;33;7;30094367
17;0;8;41;30085197
22;38;62;9;30092913
25;43;57;8;30088788
11;0;7;18;30093476
10;0;33;10;30093387
23;6;29;52;30083998
11;16;44;35;30088753
24;11;35;41;30067627
17;5;26;42;30085916
19;17;44;42;30084675
7;10;17;57;30077293
25;3;16;72;30070360
13;4;18;53;30083004
10;6;31;71;30052482
7;3;19;73;30077641
15;7;19;95;30069557
21;0;21;80;30067224
28;4;20;123;30051992
24;14;41;59;30078606
15;3;25;66;30082882
47;36;55;51;30083661
38;34;53;42;30077597
10;34;70;48;30077465
43;8;28;147;30019941
38;18;56;42;30082827
24;26;52;74;30054401
12;29;45;51;30017472
15;21;36;59;30066254
27;19;45;94;30056543
20;14;44;44;30082471
13;17;60;38;30089137
39;20;53;18;30089894
15;20;43;33;30088329
50;20;41;46;30072819
4;0;45;24;30090647
5;23;37;37;30071236
28;12;42;46;30083102
27;13;44;48;30082146
14;14;42;51;30051639
21;21;39;33;30089313
30;15;37;30;30089489
5;4;24;58;30088568
27;20;45;22;30093391
23;6;29;86;30033528
12;6;38;51;30066533
25;6;31;77;30057075
27;33;59;30;30053546
8;24;56;37;30083068
62;6;22;118;30039207
31;8;27;67;30084579
14;18;55;83;30077157
8;21;54;75;30066780
40;16;34;62;30082833
9;22;59;34;30061050
36;26;48;86;30067619
14;33;52;49;30076695
14;9;37;126;30038432
13;32;58;83;30066898
23;4;21;171;30021644
7;33;64;45;30083568
18;33;64;45;30084871
79;5;5;24;30093040
24;28;44;21;30083154
61;12;27;28;30083376
55;4;31;31;30084464
25;78;78;12;30093743
51;6;21;73;30021955
32;12;36;34;30050882
56;9;38;32;30084266
22;21;55;32;30083190
62;11;22;68;30077206
33;16;50;49;30066634
48;10;33;54;30065526
31;15;32;51;30077848
26;7;42;62;30054817
32;18;47;41;30077478
32;29;71;19;30094867
6;33;72;18;30093940
10;28;44;21;30093412
26;17;39;19;30094732
6;41;76;18;30093259
22;8;54;27;30092749
6;12;47;18;30093024
0;25;42;15;30092451
15;36;55;13;30094907
16;19;75;19;30095671
64;23;38;28;30084202
16;11;25;31;30083552
11;20;53;18;30092546
55;2;20;49;30082679
52;30;52;31;30085918
0;40;67;17;30089196
33;3;18;96;30058751
62;19;30;39;30088431
46;2;19;87;30077350
46;17;53;37;30082760
20;10;22;54;30082037
12;25;38;34;30077839
47;5;20;77;30078523
31;23;62;16;30092548
42;11;30;59;30085827
9;4;23;106;30081578
37;7;24;46;30099425
9;18;41;23;30107197
21;13;36;70;30089295
32;21;32;19;30100915
24;18;35;17;30107301
80;0;0;5;30114042
27;10;10;11;30101855
29;43;57;7;30106591
23;4;19;48;30092137
16;6;36;51;30097617
10;3;23;31;30103452
30;11;20;46;30102036
70;0;20;10;30108275
36;15;33;39;30095233
67;0;17;6;30084403
10;0;6;39;30055241
50;0;0;2;30080262
13;9;21;63;132341
0;0;0;0;30113385
11;6;27;36;30008201
59;8;17;17;30067411
0;0;0;2;30051623
0;0;0;0;109242
100;0;0;3;30099018
19;0;8;63;30085478
25;0;0;4;30085486
75;0;0;4;30092611
60;25;25;5;30092695
50;20;20;8;30099041
67;14;29;12;30087929
43;0;18;14;30088080
52;0;29;23;30088140
68;0;0;25;30070516
64;0;36;14;30088188
47;0;14;17;30093203
40;0;14;10;30092323
50;0;3;32;30037678
16;12;51;45;30074276
21;11;31;63;30079247
26;11;42;70;30084923
5;2;36;60;30082408
12;16;38;34;30088433
28;1;15;94;30037743
37;8;29;140;30021326
8;12;36;108;30037438
36;10;39;234;30037671
25;33;57;89;30065444
45;26;44;121;30053420
25;10;30;102;30052299
52;12;35;21;30088105
35;14;64;17;30087560
53;6;33;19;30077204
54;25;40;24;30076696
66;2;14;67;30035449
34;6;19;35;30088575
41;7;46;32;30089194
52;16;28;40;30084468
37;1;19;73;30052488
60;2;20;58;30082729
40;35;59;20;30087915
24;7;7;17;30094142
13;7;36;15;30093471
44;0;14;27;30067037
26;0;16;27;30084348
32;6;33;22;30093189
0;0;36;15;30093220
16;7;27;19;30089547
21;11;28;19;30093399
20;2;38;56;30083163
31;9;38;72;30066798
33;10;24;45;30083353
56;7;22;57;30082508
42;12;33;81;30054327
28;9;49;58;30076665
7;23;59;44;30077889
18;14;35;88;30053949
34;12;40;68;30052780
23;0;0;13;30051078
0;0;33;5;30101037
0;0;50;7;30097753
64;0;0;11;30089143
71;0;0;14;30092442
67;0;25;9;30093105
12;19;43;24;30082016
20;17;38;25;30084059
20;35;71;20;30085042
48;8;21;56;30080362
17;0;0;6;30084307
20;0;0;5;30088263
33;0;0;3;30088659
50;0;0;2;30097206
100;0;0;2;30069185
53;0;13;36;30082856
0;0;0;2;30104475
50;0;0;2;30103895
4;23;50;26;30098007
22;11;47;55;30099166
16;16;41;44;30095461
12;16;39;32;30108126
3;53;76;38;30097237
28;18;59;79;30076693
17;6;19;63;30089017
32;6;31;57;30090866
0;60;60;5;30097957
0;0;33;3;30115019
14;14;57;14;30112347
0;0;50;2;30115543
17;0;50;6;30115020
20;0;20;5;30114668
46;8;17;13;30099818
0;100;100;2;30116691
0;0;100;1;30099810
58;27;36;12;30108898
30;0;0;10;30095267
11;33;89;9;30114841
11;12;44;35;30094896
47;11;33;19;127595
25;0;0;4;30085486
75;0;0;4;30092611
60;25;25;5;30092695
50;20;20;8;30099041
67;14;29;12;30087929
43;0;18;14;30088080
52;0;29;23;30088140
68;0;0;25;30070516
64;0;36;14;30088188
47;0;14;17;30093203
40;0;14;10;30092323
50;0;3;32;30037678
16;12;51;45;30074276
21;11;31;63;30079247
26;11;42;70;30084923
5;2;36;60;30082408
12;16;38;34;30088433
28;1;15;94;30037743
37;8;29;140;30021326
8;12;36;108;30037438
36;10;39;234;30037671
25;33;57;89;30065444
45;26;44;121;30053420
25;10;30;102;30052299
52;12;35;21;30088105
35;14;64;17;30087560
53;6;33;19;30077204
54;25;40;24;30076696
66;2;14;67;30035449
34;6;19;35;30088575
41;7;46;32;30089194
52;16;28;40;30084468
37;1;19;73;30052488
60;2;20;58;30082729
40;35;59;20;30087915
24;7;7;17;30094142
13;7;36;15;30093471
44;0;14;27;30067037
26;0;16;27;30084348
32;6;33;22;30093189
0;0;36;15;30093220
16;7;27;19;30089547
21;11;28;19;30093399
20;2;38;56;30083163
31;9;38;72;30066798
33;10;24;45;30083353
56;7;22;57;30082508
42;12;33;81;30054327
28;9;49;58;30076665
7;23;59;44;30077889
18;14;35;88;30053949
34;12;40;68;30052780
23;0;0;13;30051078
0;0;33;5;30101037
0;0;50;7;30097753
64;0;0;11;30089143
71;0;0;14;30092442
67;0;25;9;30093105
12;19;43;24;30082016
20;17;38;25;30084059
20;35;71;20;30085042
48;8;21;56;30080362
17;0;0;6;30084307
20;0;0;5;30088263
33;0;0;3;30088659
50;0;0;2;30097206
100;0;0;2;30069185
53;0;13;36;30082856
0;0;0;2;30104475
50;0;0;2;30103895
4;23;50;26;30098007
22;11;47;55;30099166
16;16;41;44;30095461
12;16;39;32;30108126
3;53;76;38;30097237
28;18;59;79;30076693
17;6;19;63;30089017
32;6;31;57;30090866
0;60;60;5;30097957
0;0;33;3;30115019
14;14;57;14;30112347
0;0;50;2;30115543
17;0;50;6;30115020
20;0;20;5;30114668
46;8;17;13;30099818
0;100;100;2;30116691
0;0;100;1;30099810
58;27;36;12;30108898
30;0;0;10;30095267
11;33;89;9;30114841
11;12;44;35;30094896
47;11;33;19;127595
41;21;64;17;30093210
52;12;41;21;30088968
71;27;45;17;30087452
54;12;21;46;30088001
34;6;23;35;30090894
41;13;40;17;30092584
48;17;35;25;30095774
75;5;22;40;30089698
29;11;28;21;30089389
31;40;40;13;30092469
25;8;31;16;30088427
35;30;39;26;30091051
21;14;58;39;30088087
25;53;76;20;30093647
40;5;41;45;30088483
14;20;40;22;30092499
25;23;62;16;30094084
35;3;14;31;30089388
18;29;50;17;30094371
