Leangen Travbane;7;20200224;1,44;14805;1,92-2,38;1705; 6,03; 9224;14,16;19712
Leangen Travbane;8;20200224;2,49;25969;2,13-3,79;4412; 16,77; 16391;33,26;30212
Leangen Travbane;1;20200217;1,95;19764;1,25-3,42-1,55;6779; 15,67; 17852;132,29;32194
Leangen Travbane;2;20200217;4,45;29870;1,9-6,29-2,65;8488; 59,78; 23351;1223,35;30423
Leangen Travbane;3;20200217;19,02;38165;3,59-1,86-1,68;15343; 46,02; 29342;721,61;44841
Leangen Travbane;4;20200217;9,22;20307;4,08-3,39-4,93;9038; 35,06; 21520;1448,86;28975
Leangen Travbane;5;20200217;4,98;21861;1,71-1,77-2,83;8476; 12,39; 22413;153,92;28468
Leangen Travbane;6;20200217;3,41;22349;1,31-2,33-1,17;6047; 22,85; 18165;105,63;31928
Leangen Travbane;7;20200217;4,11;13907;1,59-2,14-1,67;4388; 18,2; 16241;117,73;21338
Leangen Travbane;8;20200217;2,25;23041;1,09-1,92-1,71;6042; 11,27; 19453;70,05;31948
Leangen Travbane;1;20200210;3,55;28859;2,14-5,87;6637; 16,75; 16325;138,16;27169
Leangen Travbane;2;20200210;1,51;38121;1-1-1;18634; 3,22; 23960;16,97;32885
Leangen Travbane;3;20200210;4,9;19554;1,97-1,95-2,44;7013; 8,07; 17970;82,92;27468
Leangen Travbane;4;20200210;32,98;30900;4,13-2,95-1,8;11961; 141,33; 28952;4579,22;39246
Leangen Travbane;5;20200210;1,99;34554;1,11-1,41-1,54;8071; 5,23; 26003;25,72;33005
Leangen Travbane;6;20200210;5,67;36618;1-1-1-1;17314; 8,25; 28319;22,11/32,99;35075
Leangen Travbane;7;20200210;14,73;26151;5,39-2,83-2,29;8902; 85,51; 26947;1519,51;30092
Leangen Travbane;8;20200210;2,78;17185;1,16-1,23-2,22;3089; 2,91; 11756;26,77;21095
Leangen Travbane;9;20200210;1,5;29190;1,32-2,33-1,48;5449; 5,45; 21381;26,25;33099
Leangen Travbane;1;20200203;3,77;21085;1,84-2,15-3,06;7053; 12,8; 20959;181,41;26056
Leangen Travbane;2;20200203;2;28423;1,03-1,16-1,07;8333; 4,86; 23923;28,01;33431
Leangen Travbane;3;20200203;1,4;33065;1,11-2,11-1,69;8498; 9,33; 23004;57,62;33042
Leangen Travbane;4;20200203;8,88;26867;3,77-1,67-4,03;8095; 11,04; 27543;309,18;36920
Leangen Travbane;5;20200203;1,3;34512;1,02-1,38-1,08;6666; 7,96; 29348;36,35;45274
Leangen Travbane;6;20200203;35,04;30604;7,17-11,77-1,9;10953; 268,03; 24766;0;37995
Leangen Travbane;7;20200203;21,04;16880;1,59-1,09-1,06;4892; 47,02; 19447;374,83;83093
Leangen Travbane;8;20200203;4,19;25232;1,63-1,23-1,85;4619; 3,39; 21551;45,33;39983
Leangen Travbane;1;20200125;21,61;19408;2,65-1,2-2,31;7427; 15,9; 13816;1154,04;37918
Leangen Travbane;2;20200125;5,93;22360;3,03-2,22-1,81;5194; 11,27; 11922;150,24;30620
Leangen Travbane;3;20200125;29,89;43787;8,22-2,11-4,02;18024; 85,92; 27494;1320,09;60347
Leangen Travbane;4;20200125;17,72;36902;2-1,7-1,47;10754; 25,98; 16859;183,06;49951
Leangen Travbane;5;20200125;4,45;46779;1,89-1,42-1,84;14488; 9,3; 22282;99,77;53162
Leangen Travbane;6;20200125;2,81;51541;1,56-6,27-1,35;14318; 44,96; 25182;658,73;56462
Leangen Travbane;7;20200125;3,97;47292;2,16-6,49-3,36;17336; 338,98; 22598;2448,31;55961
Leangen Travbane;8;20200125;25,35;50066;3,56-1,73-1,97;13491; 84,77; 23922;1222,37;61118
Leangen Travbane;9;20200125;6,75;77401;2,37-1,9-2,59;19258; 29,77; 34513;205,12;99634
